Id,highlighted,text,ru_trans,tags,prefix,suffix,highlighted_html,suffix_html,position_start,position_end,start_container,end_container,chapter,ch_num,lang,overlap,img_src,alt_text_eng,dog_sound
Jf9BNE5ZEe6wbVf1SCjqKg,gravedigger,Both meaning gravedigger and indicating the burying beetle. Animal motif.,,['motif'],"e bend,
  Upset that he’s not a ",",
  A builder, a tinker, a baker",gravedigger,",</li>
  ",6205,6216,/div[1]/main[1]/article[1]/ul[4]/li[33],/div[1]/main[1]/article[1]/ul[4]/li[33],03. Notes of a Binging Hunter,03,en,none,[],[],False
FYApPuf_EeyGbPcLlWdDRw,Возникает,"Ellipsis of the word ""question"" (vopros). ","Эллипсис (""вопрос"").",['register/style'],"сли не возражаете, эта хроника. ",: точил ли я ему неточеные? А ок,Возникает,: точил ли я ему неточеные? А ок,6207,6216,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
_hpIbEzDEe6-KIPm4hIdqQ,splashed wholeheartedly,Ostanin suggests that Nikolai and the itinerants begin drinking (15). Alcohol theme.,,"['theme', 'explanatory']","ed into his shoes politely, and ",". 
And they tempted: Live, broth",splashed wholeheartedly,". 
And they tempted: Live, broth",6229,6252,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. DISCORDS BEYOND THE ITIL,01,en,none,[],[],False
tN3Owt0pEey3MKvAARnkHg,неточеные,Ice skates.,Коньки,['explanatory'],ника. Возникает: точил ли я ему,"? А оказывается, только я один и",неточеные,"? А оказывается, только я один и",6233,6242,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
xvB5aP4GEeyluwuuvQPjeQ,Козьих ножек,"A homemade *papirosa* (cigarette), rolled up in the form of a funnel and bent in half.","Самодельная папироса (сигарета), скрученная в трубочку и согнутая пополам.",['explanatory'],"а, бредо́вник, будьдерево.
  
  "," свеченьем,
  Фрагментами бранны",Козьих ножек," свеченьем,</li>
  ",6241,6253,/div[1]/main[1]/article[1]/ul[5]/li[19],/div[1]/main[1]/article[1]/ul[5]/li[19],03. Записки запойного охотника,03,ru,none,[],[],False
b4v_RCJKEe6_vN8hl54VbQ,Мария,"Orina, along with her variants, is the primary female character in the novel. In a sense, she is the only female figure in *Between Dog and Wolf*. As D.B. Johnson summarizes, the “promiscuous heroine Orina-Mariia is a train dispatcher, a princess in her dispatcher’s tower, who entertains her coworkers in her bed. Some of her orgiastic trysts take place near the train tracks to which her lovers tie her meddling husband Il'ia. Orina, in at least one time dimension, is killed by a train as she belatedly tries to save Il'ia who loses his leg” (“Twilight Cosmos” 647). Ilya is obsessed with this woman, and this passion “is the ultimate source of the woes that befall Il'ia, the itinerant grinder. It is his passion for the faithless slut Orina that brings about his misfortunes: the loss of his leg, his wandering life as a drunken grinder, and the grisly events that lead to his death” (643). Orina, alternatively called Maria, exists in the book also in another version, as *ta dama*, that dame, “a mysterious woman who appears along the river seeking Il'ia and, failing to find him, takes away a new lover each time [...]. Her chance lovers return days later, sexually depleted and without interest in life. They usually die by their own hand” (645). In this figure (which embodies “virtually all female figures in the book,” D.B. Johnson, “Sasha Sokolov’s *Between Dog and Wolf* and the Modernist Tradition” 211), Sokolov merges two of his major literary themes: sex and death. Thus, Orina, Maria, that dame (*ta dama*, *ta devochka*, *ta bobylka*, *ta babulya* — all linked by the demonstrative “ta”), “Life Everlastin,” and death in general make up a unique polymorphic character. Smith notices that this female figure “does not appear at all in the verse. The episode of the sexual encounter between this figure and the sailors, which reoccurs obsessively in the prose, is correspondingly absent from the verse passages” (333). Olga Matich suggests the existence of a literary subtext for Sokolov’s novel: “Pilniak’s lesser known story *Mother Earth* (*Mat' syra zemlia* 1927) about the violent confrontation between a naive young Bolshevik and an archaic Volga peasant community at the time of the Civil War. It is a kind of love story between the city-bred Bolshevik and the horse-tanner and young earth mother Arina, impaled by the Cossacks in one of the story’s many violence-ridden episodes. A variation on the Scythian juxtaposition of nature and culture, the story also depicts Arina’s maternal love for a fox cub, whom she tries to tame, thinking it is a wolf” (“Sasha Sokolov and His Literary Context” 312). The name Orina may also carry an echo of Pushkin's famous nurse Arina Rodionovna (Toker 353). Mario Caramitti proposes three recurring hypostases of ta dama across Sokolov’s novels: a first hypostasis is that of a “mysterious woman carrying an obscure menace and/or sexual temptation”; a second hypostasis is that of an “apparently better defined and concrete woman being the object of desire for the main character”; and the third hypostasis is that of a “child-woman, often mentally retarded, often victim of violences, who touches upon a slightly more sublimated erotic sphere” (“Amore e morte” 114). Caramitti also adds that in the novel one of *ta dama*'s victims, before or after committing suicide, explicitly calls her “вечная жизнь” (Life Everlastin): “it is precisely in the coitus with eternity, in a region of oblivion that it is most difficult to place on this side or on the other side of the Lethe, that the male protagonist finds the widest surface of contact with this protean female entity of now vast symbolic implications” (118). Among Orina’s many lovers and among the men who take advantage of her, there is also Yakov, her son, who is in a way “re-enacting the role of the lame Oedipus” (Johnson, “Sasha Sokolov’s *Between Dog and Wolf* and the Modernist Tradition” 212). In chapter 14, Orina’s patronymic is said to be “Ignat’evna” (daughter of Ignatii): the name Ignatii possibly comes from the Latin ""ignis"" (fire) (R258/E190). Given that Orina is depicted here through her lust, such a patronymic seems apt. Her last name is said to be alternatively Neklina and Paklina (Spacklin, in translation): “You were called around the barracks Orina Neklina, and to whom do you belong now, to what kind of, let’s suppose, Spacklin, ah?” (R246/E169). On the border with Ukraine, close to Mariupol' and to Chekhov’s hometown Taganrog, there is Rostov district named [Neklinovsky](https://www.google.com/maps/place/Neklinovsky+District,+Rostov+Oblast,+Russia/@47.3401775,38.4573479,10z/data=!3m1!4b1!4m6!3m5!1s0x40e15b225bc1e679:0xcfd2211cda636f94!8m2!3d47.4046214!4d38.9174539!16s%2Fm%2F0h3m72r?entry=ttu). *Paklia* and *paklina* are regional terms indicating different things: a left-handed person, an unhandy and clumsy person, a bony hand, a piece of hemp or coarse fiber, messy hair. The terms паклен and неклен are named for the Tatar maple (note the slight differences in the spelling between the tree names and Orina’s surnames: Неклина, Паклина). As Sokolov explains,  “Apparently, the author of the Notes and Ilya know or have heard about a man named Paklin. Ilya says that Arina's last name was Neklina, probably after one of her men. And now, years later, Ilya assumes, she lives with someone else, whose last name suggests to him the tree’s other name” (personal communication, July 7, 2023).","Орина (со всеми ее вариациями) является главным женским персонажем в романе. В каком-то смысле, она — единственная женская фигура в ""Между собакой и волком"". Как подытоживает Д. Б. Джонсон: “Героиня-гулена Орина-Мария — диспетчер поездов, принцесса в своей диспетчерской башне, развлекающая коллег в постели. Некоторые из ее оргиастических рандеву происходят рядом с железнодорожными путями, к которым любовники привязывают ее назойливого мужа Илью. Орина, по крайней мере, в одном из временных измерений, погибает под колесами поезда, тщетно пытаясь спасти потерявшего ногу Илью” (“Twilight Cosmos” 647). Илья одержим этой женщиной, и эта страсть “является первичным источником бед, постигающих странствующего точильщика Илью”. Именно его страсть к неверной Орине стала причиной его несчастий: потери ноги, бродячей жизни пьяного точильщика и страшных событий, приводящих к его смерти” (643). Орина, иначе называемая Марией, существует в романе и в иной вариации как та дама, “таинственная женщина, которая появляется у реки в поисках Ильи и, не найдя его, каждый раз уводит нового любовника [ …]. Ее случайные любовники возвращаются через несколько дней сексуально истощенные и лишенные интереса к жизни. Обычно они кончают жизнь самоубийством” (645). В этой фигуре, воплощающей в себе “практически все женские образы романа” (Johnson, “Sasha Sokolov’s 'Between Dog and Wolf' and the Modernist Tradition” 211), Соколов соединяет две свои основные литературные темы: секс и смерть. Таким образом, Орина, Мария, *та дама* (*та девочка, та бобылка, та бабуля* — все объединены указательным “та”), “вечная жизнь” и смерть в целом составляют уникальный полиморфный персонаж. Смит замечает, что эта женская фигура “ни разу не появляется в поэтических отрывках. Эпизод сексуального контакта между героиней и матросами, навязчиво повторяющийся в прозе, соответственно отсутствует в стихотворных главах” (333). О. Матич предполагает существование литературного подтекста романа Соколова: “Менее известный рассказ Пильняка 'Мать сыра-земля' (1927) о жестоком противостоянии наивного молодого большевика и архаичной волжской крестьянской общины в годы Гражданской войны. Это своего рода история любви воспитанного в городе большевика и кожевенницы, молодой матери-земли Арины, пронзенной казаками в одном из многочисленных кровопролитных эпизодов повести. Рассказ — вариация скифского сопоставления природы и культуры — изображает материнскую любовь Арины к лисенку, которого она пытается приручить, думая, что это волк” (“Sasha Sokolov and His Literary Context” 312). Имя Орина может также быть отголоском имени знаменитой пушкинской няни Арины Родионовны (Toker 353). М. Карамитти обозначает три повторяющиеся ипостаси “той дамы” в романах Соколова: первая ипостась — “таинственная женщина, несущая смутную угрозу и/или сексуальное искушение”; вторая ипостась — “явно более определенная и конкретная женщина, являющаяся объектом вожделения главного героя”; и третья ипостась — это “ребенок-девочка, часто умственно отсталая, часто жертва насилия, затрагивающая несколько более сублимированную эротическую сферу” (“Amore e morte” 114). Карамитти также добавляет, что в романе одна из жертв той дамы до или после своего самоубийства открыто называет ее “вечной жизнью”: “именно в соитии с вечностью, в области забвения, которую сложно поместить по ту или иную сторону Леты, главный герой достигает максимального контакта с этой многогранной женской сущностью, имеющей огромное символическое значение” (118). Среди многочисленных любовников Орины и пользующихся ею мужчин есть и ее сын Яков, который в каком-то смысле “воспроизводит роль хромого Эдипа” (Johnson, “Sasha Sokolov’s 'Between Dog and Wolf' and the Modernist Tradition” 212). В главе 14 упоминается отчество Орины — Игнатьевна (дочь Игнатия). Имя Игнатий вероятно происходит от латинского “ignis” (огонь) (Р258/Е190). Учитывая, как Орина изображается через свою похоть, такое отчество действительно уместно. Ее фамилия попеременно Неклина и Паклина (Спаклина в английском переводе): “Величали тебя по баракам — Орина Неклина, чья теперь ты, какого, положим, Паклина?” (Р246/Е169). Недалеко от украинской границы, около Мариуполя и Таганрога, родного города Чехова, в Ростовской области находится [Неклиновский район](https://www.google.com/maps/place/Neklinovsky+District,+Rostov+Oblast,+Russia/@47.3401775,38.4573479,10z/data=!3m1!4b1!4m6!3m5!1s0x40e15b225bc1e679:0xcfd2211cda636f94!8m2!3d47.4046214!4d38.9174539!16s%2Fm%2F0h3m72r?entry=ttu). ""Пакля"" и ""паклина"" — региональные термины, имеющие разнообразные значения: левша, неуклюжий и бездарный человек, костлявая рука, кусок пеньки или грубого волокна, растрепанные волосы. Термины паклен и неклен относятся к полевому клену (стоит обратить внимание на небольшие различия в написании названий дерева и фамилий Орины: Неклина, Паклина). Как поясняет Соколов: “Очевидно, автор Записок и Илья знают или слышали о человеке по фамилии Паклин. Илья говорит, что Орину звали Неклина, вероятно, по одному из ее мужей. А теперь, спустя годы, предполагает Илья, она живет с кем-то другим, фамилию которого подсказывает ему другое название дерева” (личная переписка, 7 июля 2023).","['character', 'intertextuality', 'intratextuality', 'theme']",стечения увольнительных сроков.,шила. Шила Мария. Маша ушивала,Мария,шила. Шила Мария. Маша ушивала,6262,6267,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[141]/hypothesis-highlight[1],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[141]/hypothesis-highlight[1],02. Ловчая повесть,02,ru,full,[],[],False
4TPQui7JEe28ei9RPnmceQ,Мария шила. Шила Мария,"Various characters sew in the novel. In Yakov's eighth poem, an oriole ""resews evening into night"" (R172/E39). Sewing is also mentioned in Note XVI (R200/E92). Yakov sews slippers (R274/E219). Sewing theme.","Шитьем в романе занимаются разные герои. В восьмой записке Якова, иволга ""перешивала день на ночь"" (R172/E39). Шитье также упоминается в Записке XVI (R200/E92). Яков шьет тапки (R274/E219). Тема шитья.","['intratextuality', 'theme']",стечения увольнительных сроков.,". Маша ушивала машинисту 
шинель",Мария шила. Шила Мария,". Маша ушивала машинисту 
шинель",6262,6284,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],02. Ловчая повесть,02,ru,none,[],[],False
eFjmkP7UEeyYrfeort4HZg,Мария шила. Шила Мария,Chiasmus.,Хиазм.,['rhythm'],стечения увольнительных сроков.,". Маша ушивала машинисту 
шинель",Мария шила. Шила Мария,". Маша ушивала машинисту 
шинель",6262,6284,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],02. Ловчая повесть,02,ru,none,[],[],True
hQurZv7UEeypYoc-aO34_Q,"Мария шила. Шила Мария. Маша ушивала машинисту 
шинель. Машинист",Alliteration (sh).,Аллитерация (ш).,"['sound', 'stylistic device']",стечения увольнительных сроков.,был рад. Он сидел на тахте и чи,"Мария шила. Шила Мария. Маша ушивала машинисту 
шинель. Машинист",был рад. Он сидел на тахте и чи,6262,6326,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[9],/div[1]/main[1]/article[1]/p[1],02. Ловчая повесть,02,ru,partial,[],[],True
hjx9yv45Ee2mfk8MPcYHww,"Мария шила. Шила Мария. Маша ушивала машинисту 
шинель. Машинист был рад",Tongue-twister.,Скороговорка.,['language'],стечения увольнительных сроков.,. Он сидел на тахте и читал расп,"Мария шила. Шила Мария. Маша ушивала машинисту 
шинель. Машинист был рад",. Он сидел на тахте и читал расп,6262,6334,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[136],/div[1]/main[1]/article[1]/p[1],02. Ловчая повесть,02,ru,partial,[],[],False
gssA8v4cEe2dWgucLx4kaQ,"я один из 
всего коллектива",A continuation of the individual/collective theme.,Продолжение темы индивида/коллектива.,['theme'],"еточеные? А оказывается, только "," ему и точил, а остальные сотруд","я один из 
всего коллектива"," ему и точил, а остальные сотруд",6266,6293,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
GfA7AEzEEe6PIYOuoofz5Q,"Live, brother, forever","Compare to ""Life-Everlastin'"" (Вечная Жизнь), one of Orina's forms and a manifestation of the Volga, which first appears in chapter 10.",,"['intratextuality', 'theme']","leheartedly. 
And they tempted: ",". And one day this 
dame has cal","Live, brother, forever",". And one day this 
dame has cal",6273,6295,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. DISCORDS BEYOND THE ITIL,01,en,none,[],[],False
daw3wiJKEe60LrfKbs4vcA,Мария,"Orina, along with her variants, is the primary female character in the novel. In a sense, she is the only female figure in *Between Dog and Wolf*. As D.B. Johnson summarizes, the “promiscuous heroine Orina-Mariia is a train dispatcher, a princess in her dispatcher’s tower, who entertains her coworkers in her bed. Some of her orgiastic trysts take place near the train tracks to which her lovers tie her meddling husband Il'ia. Orina, in at least one time dimension, is killed by a train as she belatedly tries to save Il'ia who loses his leg” (“Twilight Cosmos” 647). Ilya is obsessed with this woman, and this passion “is the ultimate source of the woes that befall Il'ia, the itinerant grinder. It is his passion for the faithless slut Orina that brings about his misfortunes: the loss of his leg, his wandering life as a drunken grinder, and the grisly events that lead to his death” (643). Orina, alternatively called Maria, exists in the book also in another version, as *ta dama*, that dame, “a mysterious woman who appears along the river seeking Il'ia and, failing to find him, takes away a new lover each time [...]. Her chance lovers return days later, sexually depleted and without interest in life. They usually die by their own hand” (645). In this figure (which embodies “virtually all female figures in the book,” D.B. Johnson, “Sasha Sokolov’s *Between Dog and Wolf* and the Modernist Tradition” 211), Sokolov merges two of his major literary themes: sex and death. Thus, Orina, Maria, that dame (*ta dama*, *ta devochka*, *ta bobylka*, *ta babulya* — all linked by the demonstrative “ta”), “Life Everlastin,” and death in general make up a unique polymorphic character. Smith notices that this female figure “does not appear at all in the verse. The episode of the sexual encounter between this figure and the sailors, which reoccurs obsessively in the prose, is correspondingly absent from the verse passages” (333). Olga Matich suggests the existence of a literary subtext for Sokolov’s novel: “Pilniak’s lesser known story *Mother Earth* (*Mat' syra zemlia* 1927) about the violent confrontation between a naive young Bolshevik and an archaic Volga peasant community at the time of the Civil War. It is a kind of love story between the city-bred Bolshevik and the horse-tanner and young earth mother Arina, impaled by the Cossacks in one of the story’s many violence-ridden episodes. A variation on the Scythian juxtaposition of nature and culture, the story also depicts Arina’s maternal love for a fox cub, whom she tries to tame, thinking it is a wolf” (“Sasha Sokolov and His Literary Context” 312). The name Orina may also carry an echo of Pushkin's famous nurse Arina Rodionovna (Toker 353). Mario Caramitti proposes three recurring hypostases of ta dama across Sokolov’s novels: a first hypostasis is that of a “mysterious woman carrying an obscure menace and/or sexual temptation”; a second hypostasis is that of an “apparently better defined and concrete woman being the object of desire for the main character”; and the third hypostasis is that of a “child-woman, often mentally retarded, often victim of violences, who touches upon a slightly more sublimated erotic sphere” (“Amore e morte” 114). Caramitti also adds that in the novel one of *ta dama*'s victims, before or after committing suicide, explicitly calls her “вечная жизнь” (Life Everlastin): “it is precisely in the coitus with eternity, in a region of oblivion that it is most difficult to place on this side or on the other side of the Lethe, that the male protagonist finds the widest surface of contact with this protean female entity of now vast symbolic implications” (118). Among Orina’s many lovers and among the men who take advantage of her, there is also Yakov, her son, who is in a way “re-enacting the role of the lame Oedipus” (Johnson, “Sasha Sokolov’s *Between Dog and Wolf* and the Modernist Tradition” 212). In chapter 14, Orina’s patronymic is said to be “Ignat’evna” (daughter of Ignatii): the name Ignatii possibly comes from the Latin ""ignis"" (fire) (R258/E190). Given that Orina is depicted here through her lust, such a patronymic seems apt. Her last name is said to be alternatively Neklina and Paklina (Spacklin, in translation): “You were called around the barracks Orina Neklina, and to whom do you belong now, to what kind of, let’s suppose, Spacklin, ah?” (R246/E169). On the border with Ukraine, close to Mariupol' and to Chekhov’s hometown Taganrog, there is Rostov district named [Neklinovsky](https://www.google.com/maps/place/Neklinovsky+District,+Rostov+Oblast,+Russia/@47.3401775,38.4573479,10z/data=!3m1!4b1!4m6!3m5!1s0x40e15b225bc1e679:0xcfd2211cda636f94!8m2!3d47.4046214!4d38.9174539!16s%2Fm%2F0h3m72r?entry=ttu). *Paklia* and *paklina* are regional terms indicating different things: a left-handed person, an unhandy and clumsy person, a bony hand, a piece of hemp or coarse fiber, messy hair. The terms паклен and неклен are named for the Tatar maple (note the slight differences in the spelling between the tree names and Orina’s surnames: Неклина, Паклина). As Sokolov explains,  “Apparently, the author of the Notes and Ilya know or have heard about a man named Paklin. Ilya says that Arina's last name was Neklina, probably after one of her men. And now, years later, Ilya assumes, she lives with someone else, whose last name suggests to him the tree’s other name” (personal communication, July 7, 2023).","Орина (со всеми ее вариациями) является главным женским персонажем в романе. В каком-то смысле, она — единственная женская фигура в ""Между собакой и волком"". Как подытоживает Д. Б. Джонсон: “Героиня-гулена Орина-Мария — диспетчер поездов, принцесса в своей диспетчерской башне, развлекающая коллег в постели. Некоторые из ее оргиастических рандеву происходят рядом с железнодорожными путями, к которым любовники привязывают ее назойливого мужа Илью. Орина, по крайней мере, в одном из временных измерений, погибает под колесами поезда, тщетно пытаясь спасти потерявшего ногу Илью” (“Twilight Cosmos” 647). Илья одержим этой женщиной, и эта страсть “является первичным источником бед, постигающих странствующего точильщика Илью”. Именно его страсть к неверной Орине стала причиной его несчастий: потери ноги, бродячей жизни пьяного точильщика и страшных событий, приводящих к его смерти” (643). Орина, иначе называемая Марией, существует в романе и в иной вариации как та дама, “таинственная женщина, которая появляется у реки в поисках Ильи и, не найдя его, каждый раз уводит нового любовника [ …]. Ее случайные любовники возвращаются через несколько дней сексуально истощенные и лишенные интереса к жизни. Обычно они кончают жизнь самоубийством” (645). В этой фигуре, воплощающей в себе “практически все женские образы романа” (Johnson, “Sasha Sokolov’s 'Between Dog and Wolf' and the Modernist Tradition” 211), Соколов соединяет две свои основные литературные темы: секс и смерть. Таким образом, Орина, Мария, *та дама* (*та девочка, та бобылка, та бабуля* — все объединены указательным “та”), “вечная жизнь” и смерть в целом составляют уникальный полиморфный персонаж. Смит замечает, что эта женская фигура “ни разу не появляется в поэтических отрывках. Эпизод сексуального контакта между героиней и матросами, навязчиво повторяющийся в прозе, соответственно отсутствует в стихотворных главах” (333). О. Матич предполагает существование литературного подтекста романа Соколова: “Менее известный рассказ Пильняка 'Мать сыра-земля' (1927) о жестоком противостоянии наивного молодого большевика и архаичной волжской крестьянской общины в годы Гражданской войны. Это своего рода история любви воспитанного в городе большевика и кожевенницы, молодой матери-земли Арины, пронзенной казаками в одном из многочисленных кровопролитных эпизодов повести. Рассказ — вариация скифского сопоставления природы и культуры — изображает материнскую любовь Арины к лисенку, которого она пытается приручить, думая, что это волк” (“Sasha Sokolov and His Literary Context” 312). Имя Орина может также быть отголоском имени знаменитой пушкинской няни Арины Родионовны (Toker 353). М. Карамитти обозначает три повторяющиеся ипостаси “той дамы” в романах Соколова: первая ипостась — “таинственная женщина, несущая смутную угрозу и/или сексуальное искушение”; вторая ипостась — “явно более определенная и конкретная женщина, являющаяся объектом вожделения главного героя”; и третья ипостась — это “ребенок-девочка, часто умственно отсталая, часто жертва насилия, затрагивающая несколько более сублимированную эротическую сферу” (“Amore e morte” 114). Карамитти также добавляет, что в романе одна из жертв той дамы до или после своего самоубийства открыто называет ее “вечной жизнью”: “именно в соитии с вечностью, в области забвения, которую сложно поместить по ту или иную сторону Леты, главный герой достигает максимального контакта с этой многогранной женской сущностью, имеющей огромное символическое значение” (118). Среди многочисленных любовников Орины и пользующихся ею мужчин есть и ее сын Яков, который в каком-то смысле “воспроизводит роль хромого Эдипа” (Johnson, “Sasha Sokolov’s 'Between Dog and Wolf' and the Modernist Tradition” 212). В главе 14 упоминается отчество Орины — Игнатьевна (дочь Игнатия). Имя Игнатий вероятно происходит от латинского “ignis” (огонь) (Р258/Е190). Учитывая, как Орина изображается через свою похоть, такое отчество действительно уместно. Ее фамилия попеременно Неклина и Паклина (Спаклина в английском переводе): “Величали тебя по баракам — Орина Неклина, чья теперь ты, какого, положим, Паклина?” (Р246/Е169). Недалеко от украинской границы, около Мариуполя и Таганрога, родного города Чехова, в Ростовской области находится [Неклиновский район](https://www.google.com/maps/place/Neklinovsky+District,+Rostov+Oblast,+Russia/@47.3401775,38.4573479,10z/data=!3m1!4b1!4m6!3m5!1s0x40e15b225bc1e679:0xcfd2211cda636f94!8m2!3d47.4046214!4d38.9174539!16s%2Fm%2F0h3m72r?entry=ttu). ""Пакля"" и ""паклина"" — региональные термины, имеющие разнообразные значения: левша, неуклюжий и бездарный человек, костлявая рука, кусок пеньки или грубого волокна, растрепанные волосы. Термины паклен и неклен относятся к полевому клену (стоит обратить внимание на небольшие различия в написании названий дерева и фамилий Орины: Неклина, Паклина). Как поясняет Соколов: “Очевидно, автор Записок и Илья знают или слышали о человеке по фамилии Паклин. Илья говорит, что Орину звали Неклина, вероятно, по одному из ее мужей. А теперь, спустя годы, предполагает Илья, она живет с кем-то другим, фамилию которого подсказывает ему другое название дерева” (личная переписка, 7 июля 2023).","['character', 'intertextuality', 'intratextuality', 'theme']",ельных сроков. Мария шила. Шила,". Маша ушивала машинисту 
шинель",Мария,". Маша ушивала машинисту 
шинель",6279,6284,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[141]/hypothesis-highlight[1],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[141]/hypothesis-highlight[1],02. Ловчая повесть,02,ru,full,[],[],False
MtPezk5ZEe6Rg2vgMib9NA,Sings something about motherland,"A line from the song ""On the Wild Steppes of Transbaikal"" (also known as ""The Wanderer""). The story of the song's hero reflects Ilya's misfortunes: ""I left my young wife / And left my young children, / Now I'm wandering haphazardly, / God knows whether I'll see her!"" Read the lyrics, in Russian and English, [here](https://en.wikipedia.org/wiki/Po_dikim_stepyam_Zabaikalya). Listen to a recording [here](https://www.youtube.com/watch?v=xrenuYBSYDQ). Ilya also quotes this song in chapter 6 (R192/E76).",,"['intertextuality', 'music', 'intratextuality']"," carrier or a toy maker,
  
    ",".
  
  That’s life: By the inval",Sings something about motherland,".</p>
  ",6291,6323,/div[1]/main[1]/article[1]/ul[4]/li[36]/p[1],/div[1]/main[1]/article[1]/ul[4]/li[36]/p[1],03. Notes of a Binging Hunter,03,en,none,[],[],False
e2-wmAK8Ee24glMRfgXUDA,"Частью речи, известной под именем кашель",Metaphoric description of the cough.,Метафорическое описание кашля.,['poetic device'],",
  Фрагментами бранных фраз,
  ",",
  И уключин кряхтеньем,
  Похо","Частью речи, известной под именем кашель",",</li>
  ",6295,6335,/div[1]/main[1]/article[1]/ul[5]/li[21],/div[1]/main[1]/article[1]/ul[5]/li[21],03. Записки запойного охотника,03,ru,none,[],[],False
